id.outcome	exposure	outcome	id.exposure	samplesize	SNP	b	se	pval	method	nsnp	Q	Q_df	Q_pval	cat	ncase	ncontrol	pmid	subcat	trait_strict
24	fastingGlucose	Bipolar disorder || PGC || 2011	76Z1hK	NA	rs7784940	1.051661274	2.12	0.619847396	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
5	fastingGlucose	Chronic kidney disease || CKDGen || 2010	76Z1hK	62237	rs7784940	81.76854134	66.66666667	0.22	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
40	fastingGlucose	coronary artery disease || C4D || 2011	76Z1hK	30420	rs7784940	1.013333333	1.313333333	0.440367013	Wald ratio	1	NA	NA	NA	disease	15420	15062	21378988	cardiovascular	coronary artery disease
41	fastingGlucose	coronary artery disease || Cardiogram || 2011	76Z1hK	56362	rs7784940	-1.195133333	1.258826667	0.342415879	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
44	fastingGlucose	coronary artery disease || Cardiogramplusc4d || 2013	76Z1hK	105877	rs7784940	-0.263333333	0.881333333	0.765100501	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
36	fastingGlucose	Lung adenocarcinoma || ILCCO || 2014	76Z1hK	27209	rs7784940	-4.43183109	2.086866667	0.033697148	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
37	fastingGlucose	Lung cancer (all) || ILCCO || 2014	76Z1hK	27209	rs7784940	-3.487587663	1.3898	0.012093065	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
38	fastingGlucose	Lung cancer (squamous cell) || ILCCO || 2014	76Z1hK	27209	rs7784940	0.248668984	2.244	0.911763006	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
26	fastingGlucose	Major depressive disorder || PGC || 2013	76Z1hK	18759	rs7784940	-0.199700599	1.746666667	0.908974296	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
31	fastingGlucose	Neuroblastoma || dbGAP || 2013	76Z1hK	4881	rs7784940	3.707894918	3.513582003	0.291286602	Wald ratio	1	NA	NA	NA	disease	1627	3254	23222812	cancer	Neuroblastoma
32	fastingGlucose	Pancreatic cancer || dbGAP || 2009	76Z1hK	7785	rs7784940	-2.067603569	3.887494054	0.594822788	Wald ratio	1	NA	NA	NA	disease	1896	1939	19648918	cancer	Pancreatic cancer
28	fastingGlucose	Parkinson's disease || dbGAP || 2009	76Z1hK	5691	rs7784940	0.12010813	3.301641737	0.970980713	Wald ratio	1	NA	NA	NA	disease	1713	3978	19915575	psychiatric / neurological	Parkinson's disease
33	fastingGlucose	Prostate cancer || dbGAP || 2011	76Z1hK	2307	rs7784940	0.053312011	0.366083005	0.8842149	Wald ratio	1	NA	NA	NA	disease	1175	1100	21372204	cancer	Prostate cancer
35	fastingGlucose	Rheumatoid Arthritis trans ethnic || Okada || 2014	76Z1hK	58284	rs7784940	-0.66335539	1.508981558	0.660223434	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
20	fastingGlucose	Schizophrenia || PGC || 2014	76Z1hK	NA	rs7784940	-0.513351775	0.893333333	0.565529714	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
30	fastingGlucose	Systemic lupus erythematosus || dbGAP || 2008	76Z1hK	3094	rs7784940	5.075026026	3.735440129	0.174268532	Wald ratio	1	NA	NA	NA	disease	1311	1783	18204098	autoimmune	Systemic lupus erythematosus
42	fastingGlucose	T2D || diagram || 2012	76Z1hK	78911	rs7784940	2.012774112	0.991603464	0.042375089	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	fastingGlucose	T2D || diagram || 2012	76Z1hK	9581	rs7784940	0.66335539	1.508981558	0.660223434	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	fastingGlucose	T2D || diagram || 2014	76Z1hK	85214	rs7784940	0.66335539	1.185032664	0.57563077	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
34	fastingGlucose	Upper gastrointestinal cancers || dbGAP || 2013	76Z1hK	5623	rs7784940	6.287311965	6.446156735	0.3293826	Wald ratio	1	NA	NA	NA	disease	3700	2111	23504502	cancer	Upper gastrointestinal cancers
1	BMI	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	n9Sgm0	59363	rs7899106	-2.091817725	26.38522427	0.93681	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	BMI	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	n9Sgm0	48420	rs7899106	-20.52363248	26.38522427	0.43666	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
3	BMI	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	n9Sgm0	54840	rs7899106	9.462600021	26.38522427	0.71987	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
8	BMI	Anorexia Nervosa || GCAN || 2014	n9Sgm0	17767	rs7899106	-2.33619098	2.474353562	0.345086794	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
25	BMI	Autism || PGC || 2013	n9Sgm0	NA	rs7899106	0.603147603	1.773087071	0.733729964	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
24	BMI	Bipolar disorder || PGC || 2011	n9Sgm0	NA	rs7899106	-1.485113747	1.474934037	0.313981964	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
5	BMI	Chronic kidney disease || CKDGen || 2010	n9Sgm0	62237	rs7899106	57.25832131	26.38522427	0.03	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
41	BMI	coronary artery disease || Cardiogram || 2011	n9Sgm0	70690	rs7899106	-0.430277045	0.789511873	0.585759551	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
44	BMI	coronary artery disease || Cardiogramplusc4d || 2013	n9Sgm0	102600	rs7899106	1.435963061	0.741556728	0.052816648	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
36	BMI	Lung adenocarcinoma || ILCCO || 2014	n9Sgm0	27209	rs7899106	-3.58813756	1.479155673	0.015274636	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
37	BMI	Lung cancer (all) || ILCCO || 2014	n9Sgm0	27209	rs7899106	-3.261012592	0.990158311	0.000989746	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
38	BMI	Lung cancer (squamous cell) || ILCCO || 2014	n9Sgm0	27209	rs7899106	-0.681929459	1.636992084	0.676989531	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
26	BMI	Major depressive disorder || PGC || 2013	n9Sgm0	18759	rs7899106	-0.651520121	1.300791557	0.616466592	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
35	BMI	Rheumatoid Arthritis trans ethnic || Okada || 2014	n9Sgm0	58284	rs7899106	1.632596404	0.937362469	0.081562411	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
20	BMI	Schizophrenia || PGC || 2014	n9Sgm0	NA	rs7899106	-1.372138305	0.686015831	0.045483481	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
42	BMI	T2D || diagram || 2012	n9Sgm0	79418	rs7899106	0.719416471	0.709507845	0.310599218	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	BMI	T2D || diagram || 2012	n9Sgm0	9581	rs7899106	-0.522496762	0.996534247	0.600060227	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	BMI	T2D || diagram || 2014	n9Sgm0	100590	rs7899106	-0.522496762	0.986776925	0.596459783	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
1	BMI	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	n9Sgm0	59363	rs7903146	56.08175676	42.55319149	0.18753	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
1	fastingGlucose	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	76Z1hK	57193	rs7903146	-59.9055129	45.45454545	0.18753	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	BMI	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	n9Sgm0	48420	rs7903146	3.353817637	42.55319149	0.93718	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
2	fastingGlucose	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	76Z1hK	46701	rs7903146	-3.582487021	45.45454545	0.93718	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
3	BMI	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	n9Sgm0	54840	rs7903146	65.10582064	42.55319149	0.12602	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
3	fastingGlucose	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	76Z1hK	52853	rs7903146	-69.54485387	45.45454545	0.12602	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
8	BMI	Anorexia Nervosa || GCAN || 2014	n9Sgm0	17767	rs7903146	0.643867951	1.367914894	0.637859991	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
8	fastingGlucose	Anorexia Nervosa || GCAN || 2014	76Z1hK	17767	rs7903146	-0.687768038	1.461181818	0.637859991	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
25	BMI	Autism || PGC || 2013	n9Sgm0	NA	rs7903146	1.322466195	1.323404255	0.317653659	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
25	fastingGlucose	Autism || PGC || 2013	76Z1hK	NA	rs7903146	-1.412634344	1.413636364	0.317653659	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
24	BMI	Bipolar disorder || PGC || 2011	n9Sgm0	NA	rs7903146	1.603449658	1.10212766	0.14570596	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
24	fastingGlucose	Bipolar disorder || PGC || 2011	76Z1hK	NA	rs7903146	-1.712775771	1.177272727	0.14570596	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
5	BMI	Chronic kidney disease || CKDGen || 2010	n9Sgm0	62237	rs7903146	-43.20093758	42.55319149	0.31	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
5	fastingGlucose	Chronic kidney disease || CKDGen || 2010	76Z1hK	62237	rs7903146	46.14645606	45.45454545	0.31	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
40	BMI	coronary artery disease || C4D || 2011	n9Sgm0	30428	rs7903146	-0.136170213	0.774468085	0.860432076	Wald ratio	1	NA	NA	NA	disease	15420	15062	21378988	cardiovascular	coronary artery disease
40	fastingGlucose	coronary artery disease || C4D || 2011	76Z1hK	30420	rs7903146	0.145454545	0.827272727	0.860432076	Wald ratio	1	NA	NA	NA	disease	15420	15062	21378988	cardiovascular	coronary artery disease
41	BMI	coronary artery disease || Cardiogram || 2011	n9Sgm0	70690	rs7903146	-0.82033617	0.645025532	0.203448212	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
41	fastingGlucose	coronary artery disease || Cardiogram || 2011	76Z1hK	56362	rs7903146	0.876268182	0.689004545	0.203448212	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
44	BMI	coronary artery disease || Cardiogramplusc4d || 2013	n9Sgm0	102600	rs7903146	-1.291914894	0.511914894	0.011613003	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
44	fastingGlucose	coronary artery disease || Cardiogramplusc4d || 2013	76Z1hK	105877	rs7903146	1.38	0.546818182	0.011613003	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
29	BMI	ischaemic stroke || dbGAP || 2007	n9Sgm0	546	rs7903146	-11.20691911	17.99166637	0.533353521	Wald ratio	1	NA	NA	NA	disease	249	268	17434096	cardiovascular	ischaemic stroke
29	fastingGlucose	ischaemic stroke || dbGAP || 2007	76Z1hK	546	rs7903146	11.97102723	19.21837089	0.533353521	Wald ratio	1	NA	NA	NA	disease	249	268	17434096	cardiovascular	ischaemic stroke
36	BMI	Lung adenocarcinoma || ILCCO || 2014	n9Sgm0	27209	rs7903146	0.610270097	1.248425532	0.624960784	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
36	fastingGlucose	Lung adenocarcinoma || ILCCO || 2014	76Z1hK	27209	rs7903146	-0.651879421	1.333545455	0.624960784	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
37	BMI	Lung cancer (all) || ILCCO || 2014	n9Sgm0	27209	rs7903146	1.434813627	0.809659574	0.076374701	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
37	fastingGlucose	Lung cancer (all) || ILCCO || 2014	76Z1hK	27209	rs7903146	-1.532641828	0.864863636	0.076374701	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
38	BMI	Lung cancer (squamous cell) || ILCCO || 2014	n9Sgm0	27209	rs7903146	1.029328269	1.255659574	0.412358035	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
38	fastingGlucose	Lung cancer (squamous cell) || ILCCO || 2014	76Z1hK	27209	rs7903146	-1.099509742	1.341272727	0.412358035	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
26	BMI	Major depressive disorder || PGC || 2013	n9Sgm0	18759	rs7903146	-0.169873246	0.991489362	0.863963204	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
26	fastingGlucose	Major depressive disorder || PGC || 2013	76Z1hK	18759	rs7903146	0.181455512	1.059090909	0.863963204	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
22	BMI	melanoma || Law et al || NA	n9Sgm0	2830	rs7903146	-0.526649833	2.604255319	0.839739539	Wald ratio	1	NA	NA	NA	disease	NA	NA	0	cancer	melanoma
22	fastingGlucose	melanoma || Law et al || NA	76Z1hK	2830	rs7903146	-0.562557776	2.781818182	0.839739539	Wald ratio	1	NA	NA	NA	disease	NA	NA	0	cancer	melanoma
31	BMI	Neuroblastoma || dbGAP || 2013	n9Sgm0	4881	rs7903146	1.379569841	2.006193307	0.491669756	Wald ratio	1	NA	NA	NA	disease	1627	3254	23222812	cancer	Neuroblastoma
31	fastingGlucose	Neuroblastoma || dbGAP || 2013	76Z1hK	4881	rs7903146	-1.473631421	2.142979214	0.491669756	Wald ratio	1	NA	NA	NA	disease	1627	3254	23222812	cancer	Neuroblastoma
32	BMI	Pancreatic cancer || dbGAP || 2009	n9Sgm0	7785	rs7903146	2.164780016	2.282360781	0.342883709	Wald ratio	1	NA	NA	NA	disease	1896	1939	19648918	cancer	Pancreatic cancer
32	fastingGlucose	Pancreatic cancer || dbGAP || 2009	76Z1hK	7785	rs7903146	-2.312378653	2.437976289	0.342883709	Wald ratio	1	NA	NA	NA	disease	1896	1939	19648918	cancer	Pancreatic cancer
28	BMI	Parkinson's disease || dbGAP || 2009	n9Sgm0	5691	rs7903146	-2.547070943	1.93793916	0.188738757	Wald ratio	1	NA	NA	NA	disease	1713	3978	19915575	psychiatric / neurological	Parkinson's disease
28	fastingGlucose	Parkinson's disease || dbGAP || 2009	76Z1hK	5691	rs7903146	2.720734871	2.070071375	0.188738757	Wald ratio	1	NA	NA	NA	disease	1713	3978	19915575	psychiatric / neurological	Parkinson's disease
35	BMI	Rheumatoid Arthritis trans ethnic || Okada || 2014	n9Sgm0	58284	rs7903146	2.182693378	0.685832627	0.001459867	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
35	fastingGlucose	Rheumatoid Arthritis trans ethnic || Okada || 2014	76Z1hK	58284	rs7903146	-2.331513381	0.732593943	0.001459867	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
20	BMI	Schizophrenia || PGC || 2014	n9Sgm0	NA	rs7903146	0.463794931	0.514893617	0.367716604	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
20	fastingGlucose	Schizophrenia || PGC || 2014	76Z1hK	NA	rs7903146	-0.495417312	0.55	0.367716604	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
30	BMI	Systemic lupus erythematosus || dbGAP || 2008	n9Sgm0	3094	rs7903146	-1.340368811	2.131721008	0.529497618	Wald ratio	1	NA	NA	NA	disease	1311	1783	18204098	autoimmune	Systemic lupus erythematosus
30	fastingGlucose	Systemic lupus erythematosus || dbGAP || 2008	76Z1hK	3094	rs7903146	1.431757594	2.277065622	0.529497618	Wald ratio	1	NA	NA	NA	disease	1311	1783	18204098	autoimmune	Systemic lupus erythematosus
42	BMI	T2D || diagram || 2012	n9Sgm0	79418	rs7903146	-13.97770496	0.555492789	1.03E-139	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	BMI	T2D || diagram || 2012	n9Sgm0	9581	rs7903146	-14.31796752	0.850323961	1.28E-63	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
42	fastingGlucose	T2D || diagram || 2012	76Z1hK	78911	rs7903146	14.9307303	0.593367298	1.03E-139	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	fastingGlucose	T2D || diagram || 2012	76Z1hK	9581	rs7903146	15.29419257	0.908300595	1.28E-63	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	BMI	T2D || diagram || 2014	n9Sgm0	100590	rs7903146	-12.13527414	0.653153728	4.71E-77	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
6	fastingGlucose	T2D || diagram || 2014	76Z1hK	85214	rs7903146	12.96267919	0.697686937	4.71E-77	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
34	BMI	Upper gastrointestinal cancers || dbGAP || 2013	n9Sgm0	5623	rs7903146	0.473946571	4.749838384	0.9205177	Wald ratio	1	NA	NA	NA	disease	3700	2111	23504502	cancer	Upper gastrointestinal cancers
34	fastingGlucose	Upper gastrointestinal cancers || dbGAP || 2013	76Z1hK	5623	rs7903146	0.50626111	5.073691001	0.9205177	Wald ratio	1	NA	NA	NA	disease	3700	2111	23504502	cancer	Upper gastrointestinal cancers
36	PRKD1_bmi_eqtl	Lung adenocarcinoma || ILCCO || 2014	DIUq27	27209	rs8010898	-0.040427652	0.036038749	0.261954769	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
37	PRKD1_bmi_eqtl	Lung cancer (all) || ILCCO || 2014	DIUq27	27209	rs8010898	0.013408819	0.022608023	0.553114211	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
38	PRKD1_bmi_eqtl	Lung cancer (squamous cell) || ILCCO || 2014	DIUq27	27209	rs8010898	0.030792791	0.034167875	0.367471079	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
35	PRKD1_bmi_eqtl	Rheumatoid Arthritis trans ethnic || Okada || 2014	DIUq27	58284	rs8010898	0.047896224	0.020875839	0.021771112	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
20	PRKD1_bmi_eqtl	Schizophrenia || PGC || 2014	DIUq27	NA	rs8010898	0.005859877	0.013311049	0.659773064	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
1	BMI	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	n9Sgm0	59363	rs8097783	17.26129038	28.3286119	0.54231	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	BMI	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	n9Sgm0	48420	rs8097783	1.822645244	28.3286119	0.9487	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
3	BMI	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	n9Sgm0	54840	rs8097783	10.20084345	28.3286119	0.71878	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
8	BMI	Anorexia Nervosa || GCAN || 2014	n9Sgm0	17767	rs8097783	-0.495722254	1.65266289	0.764212516	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
25	BMI	Autism || PGC || 2013	n9Sgm0	NA	rs8097783	-0.947160796	1.555240793	0.542516276	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
24	BMI	Bipolar disorder || PGC || 2011	n9Sgm0	NA	rs8097783	0.526101575	1.351274788	0.697026703	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
5	BMI	Chronic kidney disease || CKDGen || 2010	n9Sgm0	62237	rs8097783	-20.00857119	28.3286119	0.48	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
40	BMI	coronary artery disease || C4D || 2011	n9Sgm0	30428	rs8097783	1.756373938	0.858356941	0.040736243	Wald ratio	1	NA	NA	NA	disease	15420	15062	21378988	cardiovascular	coronary artery disease
41	BMI	coronary artery disease || Cardiogram || 2011	n9Sgm0	70690	rs8097783	1.972609065	0.753943343	0.008886525	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
44	BMI	coronary artery disease || Cardiogramplusc4d || 2013	n9Sgm0	102600	rs8097783	0.889518414	0.585665722	0.128808842	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
36	BMI	Lung adenocarcinoma || ILCCO || 2014	n9Sgm0	27209	rs8097783	1.018429065	1.431983003	0.476959117	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
37	BMI	Lung cancer (all) || ILCCO || 2014	n9Sgm0	27209	rs8097783	0.577344875	0.967733711	0.550777961	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
38	BMI	Lung cancer (squamous cell) || ILCCO || 2014	n9Sgm0	27209	rs8097783	1.908293831	1.4298017	0.181988866	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
26	BMI	Major depressive disorder || PGC || 2013	n9Sgm0	18759	rs8097783	-1.597176585	1.169971671	0.172208661	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
22	BMI	melanoma || Law et al || NA	n9Sgm0	2830	rs8097783	-0.918410517	2.968838527	0.757055219	Wald ratio	1	NA	NA	NA	disease	NA	NA	0	cancer	melanoma
31	BMI	Neuroblastoma || dbGAP || 2013	n9Sgm0	4881	rs8097783	-1.301102886	2.313439521	0.573836305	Wald ratio	1	NA	NA	NA	disease	1627	3254	23222812	cancer	Neuroblastoma
32	BMI	Pancreatic cancer || dbGAP || 2009	n9Sgm0	7785	rs8097783	-0.804336388	2.685290079	0.764532432	Wald ratio	1	NA	NA	NA	disease	1896	1939	19648918	cancer	Pancreatic cancer
28	BMI	Parkinson's disease || dbGAP || 2009	n9Sgm0	5691	rs8097783	1.863675369	2.16529785	0.3894024	Wald ratio	1	NA	NA	NA	disease	1713	3978	19915575	psychiatric / neurological	Parkinson's disease
35	BMI	Rheumatoid Arthritis trans ethnic || Okada || 2014	n9Sgm0	58284	rs8097783	0.862867068	0.738057865	0.242361369	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
20	BMI	Schizophrenia || PGC || 2014	n9Sgm0	NA	rs8097783	0.121791174	0.566572238	0.829797396	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
30	BMI	Systemic lupus erythematosus || dbGAP || 2008	n9Sgm0	3094	rs8097783	-2.075083902	2.444296886	0.395909557	Wald ratio	1	NA	NA	NA	disease	1311	1783	18204098	autoimmune	Systemic lupus erythematosus
42	BMI	T2D || diagram || 2012	n9Sgm0	79418	rs8097783	0.970896742	0.646418864	0.133106854	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	BMI	T2D || diagram || 2012	n9Sgm0	9581	rs8097783	0.560980943	0.917786977	0.541045876	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	BMI	T2D || diagram || 2014	n9Sgm0	100590	rs8097783	0.560980943	0.634946492	0.37696132	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
34	BMI	Upper gastrointestinal cancers || dbGAP || 2013	n9Sgm0	5623	rs8097783	-0.650470585	2.244013078	0.7719162	Wald ratio	1	NA	NA	NA	disease	3700	2111	23504502	cancer	Upper gastrointestinal cancers
1	BMI	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	n9Sgm0	59363	rs879620	11.11833588	40.98360656	0.78617	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	BMI	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	n9Sgm0	48420	rs879620	44.49050696	40.98360656	0.27767	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
3	BMI	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	n9Sgm0	54840	rs879620	-28.55789866	40.98360656	0.48592	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
8	BMI	Anorexia Nervosa || GCAN || 2014	n9Sgm0	17767	rs879620	-1.24135733	1.206762295	0.303635878	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
25	BMI	Autism || PGC || 2013	n9Sgm0	NA	rs879620	1.489013494	1.258196721	0.236630668	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
24	BMI	Bipolar disorder || PGC || 2011	n9Sgm0	NA	rs879620	-0.411858027	1.151639344	0.720622013	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
5	BMI	Chronic kidney disease || CKDGen || 2010	n9Sgm0	62237	rs879620	-63.72022929	40.98360656	0.12	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
